PC1,PC2,Cluster
-0.8391907098213828,-0.4540879213666179,0
-1.7383461298193907,2.6420818998941376,0
3.3432336173910078,1.1965306331889187,2
0.693051676820265,0.5767355474540491,2
2.2150349703848202,0.961103197729232,2
2.461364330868639,1.5780807237030952,2
0.2530952211039401,-0.9947288913651594,1
-0.029935881280800873,-3.082931220104627,1
0.4646986154842946,-0.521221641128302,1
2.658454246031978,1.3651817257925594,2
-0.30751256011283584,-0.15146053854054514,0
0.057369740464652985,3.5054076421352796,2
1.9296111895879502,4.347813645061399,2
0.1019610683349264,-0.5828205744119566,1
-2.6894314196499884,2.931142451540637,0
1.0219336293743007,1.1189213265074964,2
-1.2744203589092533,-3.425644968414739,1
-0.6850758983650409,2.605494729948135,2
-1.2742757416703487,-0.32421589934885064,0
0.8697825570388593,0.30728652694741604,2
3.0255418085299306,3.1169809807013755,2
-3.149361480165663,0.6044515898436713,0
0.38901375689294515,0.170569271251257,2
0.3603817096920137,-2.4578070426057095,1
1.2752424942572949,-0.34076530079935463,1
0.37311691759805093,1.8091030562488015,2
-0.8027483430430858,-1.1302970683463982,0
-2.2935839474398434,-1.9677162870165206,0
-4.762718795155505,1.7752677241684802,0
3.10138773529056,2.0577519062840555,2
0.053480099442129204,0.6081645647281261,0
3.8456878927007625,0.8646550988825273,2
-1.2518906963926193,1.0821833438476525,0
0.8380578721486468,-0.8285683811506412,1
1.1209456202376127,-0.1404292250147871,2
1.988225565385333,0.06046760686339978,2
-0.8252577415626232,-1.9304554543764854,1
-2.6943372268401182,0.5845288884277392,0
-1.0890024240688474,0.010417347208093578,0
-1.0701326806719809,2.668418805841438,0
2.961435696179402,-1.3676396062671168,1
-1.0664017564597181,-4.003764206027761,1
-2.382944092227213,1.6981223087390558,0
2.151780103090214,-2.1606866029821976,1
1.1686481024198527,-2.8929863357679286,1
-1.3217066495747352,1.7672126856322876,0
1.3972488552105635,3.862070674530286,2
0.433611269052756,2.355210741966164,2
-0.4334565270878553,-3.139072725105486,1
-2.1260278571974447,0.27724566894607544,0
-2.607743377339326,-0.6564324081886437,0
-1.0326271633327195,-1.1477692665996406,0
2.1305449070147193,2.7859411357875326,2
-1.710080905973061,2.3814740485993897,0
-0.9507052025688268,-1.1570439076948529,0
-0.5739316292881229,0.08733816074813841,0
-3.398436211665288,0.28773689778535605,0
-1.7744973588541222,-0.20601993451640707,0
1.5670847406795734,0.3879976614548729,2
2.8731824608732186,2.156050850132271,2
-1.7802987625451474,-0.8198478633467764,0
-0.1654640322159437,1.1566924190970596,2
0.24189155848917107,-0.6102726060824647,1
2.028089683374106,0.20298314831594857,2
0.0465921167659326,3.019368036456533,2
3.6614212770234515,1.2926365747300002,2
-2.129184362173216,-0.8024046235893926,0
-0.8361622925246052,1.9414216962183255,0
1.5690611090178528,1.2258129350281695,2
1.6750734969154601,-0.6044286575324272,1
-1.2183544723349042,-4.278310864413741,1
-0.22587076354502317,1.6245125747654028,2
-2.243633198726928,0.011054591003693518,0
1.2621606135122605,2.7352994579878174,2
3.298898337092608,-2.284759779787171,1
-0.29368804725880004,-3.3243177551621232,1
-0.40103481060306717,0.17413312172050216,0
-0.21528179386514817,-1.2701874283782029,1
-2.086278750201309,-0.36801304444402744,0
1.2757825720237992,2.212867878917892,2
-1.5677088943656707,-2.820599558636196,1
-1.5570413934700529,2.350481705079101,0
-1.6161534356172227,1.4603339677544043,0
